Timestamp (ms),TP9 (left ear),AF7 (left forehead),AF8 (right forehead),TP10 (right ear)
71100,-44.43359375,-50.78125,-32.71484375,-35.64453125
71103,-53.7109375,-48.828125,-34.66796875,-46.875
71107,-69.82421875,-45.8984375,-35.64453125,-46.38671875
71112,-70.80078125,-35.64453125,-43.9453125,-26.85546875
71116,-54.6875,-29.78515625,-51.7578125,-28.80859375
71120,-49.31640625,-32.2265625,-49.31640625,-46.38671875
71123,-56.640625,-36.62109375,-46.38671875,-43.9453125
71128,-57.12890625,-36.62109375,-44.43359375,-33.69140625
71131,-59.08203125,-35.64453125,-41.015625,-25.390625
71136,-56.640625,-42.96875,-43.9453125,-24.4140625
71140,-45.41015625,-44.921875,-52.24609375,-30.2734375
71143,-45.41015625,-50.29296875,-48.33984375,-41.9921875
71148,-51.7578125,-50.29296875,-39.55078125,-52.734375
71152,-57.6171875,-43.45703125,-36.62109375,-30.2734375
71155,-55.17578125,-43.9453125,-37.109375,-16.11328125
71160,-50.29296875,-48.33984375,-43.9453125,-36.62109375
71163,-54.19921875,-45.41015625,-45.41015625,-59.08203125
71168,-55.6640625,-41.50390625,-43.9453125,-57.6171875
71171,-57.12890625,-46.875,-40.52734375,-31.25
71176,-41.9921875,-42.48046875,-42.48046875,-49.31640625
71179,-50.29296875,-45.41015625,-38.0859375,-54.6875
71183,-63.4765625,-59.08203125,-52.24609375,-55.17578125
71188,-71.2890625,-65.91796875,-61.03515625,-52.734375
71192,-70.3125,-68.84765625,-57.12890625,-43.9453125
71195,-72.265625,-75.1953125,-46.875,-41.50390625
71199,-74.21875,-78.61328125,-47.8515625,-47.8515625
71204,-85.44921875,-72.75390625,-52.24609375,-62.98828125
71207,-78.125,-72.75390625,-50.29296875,-56.15234375
71212,-56.15234375,-78.61328125,-45.8984375,-38.0859375
71216,-54.6875,-74.70703125,-41.9921875,-42.48046875
71220,-58.10546875,-71.77734375,-44.921875,-48.828125
71223,-59.5703125,-83.0078125,-44.43359375,-52.24609375
71228,-64.94140625,-77.63671875,-41.9921875,-43.45703125
71231,-52.24609375,-69.82421875,-36.62109375,-16.6015625
71236,-42.48046875,-73.73046875,-38.0859375,-16.6015625
71239,-43.9453125,-68.84765625,-41.50390625,-29.78515625
71244,-44.921875,-59.5703125,-35.64453125,-41.50390625
71248,-50.29296875,-54.6875,-38.0859375,-35.64453125
71251,-37.59765625,-58.59375,-55.17578125,-17.08984375
71256,-25.87890625,-60.05859375,-52.734375,-19.53125
71259,-27.83203125,-56.640625,-36.62109375,-19.04296875
71263,-37.59765625,-51.26953125,-36.1328125,-30.2734375
71268,-47.8515625,-42.96875,-39.0625,-10.7421875
71271,-39.0625,-35.15625,-38.0859375,-9.27734375
71275,-33.203125,-35.64453125,-33.69140625,-27.83203125
71279,-32.71484375,-42.48046875,-37.109375,-38.0859375
71283,-32.71484375,-42.48046875,-43.9453125,-29.78515625
71288,-38.57421875,-34.1796875,-41.9921875,-1.953125
71291,-23.4375,-28.3203125,-33.203125,0.9765625
71298,-10.7421875,-32.71484375,-29.78515625,-21.97265625
71300,-12.6953125,-36.62109375,-39.55078125,-25.390625
71303,-13.671875,-31.25,-46.38671875,-20.99609375
71308,-22.94921875,-31.73828125,-42.48046875,-18.06640625
71314,-26.85546875,-33.203125,-38.57421875,-16.6015625
71316,-23.92578125,-33.203125,-41.015625,-14.6484375
71319,-25.390625,-42.48046875,-44.43359375,-25.87890625
71323,-32.71484375,-51.26953125,-44.43359375,-37.109375
71328,-39.55078125,-49.31640625,-45.8984375,-15.625
71331,-33.203125,-45.8984375,-47.36328125,-4.39453125
71335,-30.76171875,-30.2734375,-49.8046875,-24.90234375
71340,-38.57421875,-13.18359375,-47.8515625,-41.50390625
71344,-43.45703125,-16.6015625,-49.8046875,-43.9453125
71347,-46.875,-27.83203125,-43.9453125,-18.5546875
71351,-39.55078125,-29.296875,-35.15625,-13.18359375
71356,-30.2734375,-28.80859375,-39.0625,-36.1328125
71359,-37.109375,-26.3671875,-44.43359375,-33.69140625
71363,-39.55078125,-39.55078125,-40.52734375,-27.83203125
71368,-44.43359375,-53.7109375,-29.296875,-25.87890625
71371,-49.31640625,-40.52734375,-31.73828125,-24.4140625
71376,-42.96875,-20.99609375,-43.45703125,-32.2265625
71380,-32.2265625,-14.16015625,-41.50390625,-38.57421875
71384,-39.55078125,-10.25390625,-38.57421875,-42.48046875
71388,-50.78125,-2.9296875,-41.9921875,-36.1328125
71392,-53.22265625,1.46484375,-42.96875,-16.11328125
71396,-47.8515625,1.46484375,-41.9921875,-14.6484375
71400,-38.0859375,-3.41796875,-40.0390625,-25.390625
71403,-35.64453125,0.9765625,-26.85546875,-31.73828125
71408,-42.96875,7.32421875,-22.94921875,-28.80859375
71411,-42.48046875,5.37109375,-26.3671875,-9.765625
71415,-38.57421875,-19.04296875,-30.2734375,-24.4140625
71419,-42.48046875,-19.53125,-38.0859375,-56.640625
71424,-52.24609375,-29.296875,-38.57421875,-59.08203125
71427,-66.89453125,-27.34375,-35.64453125,-58.10546875
71431,-75.1953125,-32.71484375,-41.015625,-43.9453125
71436,-62.98828125,-43.45703125,-43.9453125,-44.43359375
71439,-61.03515625,-48.33984375,-39.0625,-55.6640625
71444,-73.2421875,-48.828125,-34.66796875,-46.38671875
71447,-72.75390625,-50.29296875,-31.25,-36.1328125
71452,-64.453125,-44.43359375,-33.69140625,-15.625
71455,-44.43359375,-28.3203125,-31.25,-4.39453125
71460,-37.59765625,-25.390625,-15.13671875,-8.30078125
71463,-44.921875,-23.92578125,-13.671875,-11.71875
71468,-40.52734375,-10.7421875,-14.6484375,-13.671875
71472,-43.45703125,-9.765625,-20.99609375,2.9296875
71476,-44.921875,-17.08984375,-20.5078125,5.37109375
71480,-38.0859375,-23.4375,-29.296875,-11.71875
71484,-46.38671875,-26.85546875,-36.62109375,-17.08984375
71487,-57.12890625,-27.34375,-33.69140625,-19.53125
71491,-66.40625,-28.3203125,-33.203125,-18.5546875
71496,-65.4296875,-28.80859375,-28.3203125,-12.6953125
71499,-47.8515625,-35.15625,-27.34375,-9.765625
71504,-45.41015625,-34.66796875,-35.15625,-20.01953125
71507,-52.24609375,-36.62109375,-36.62109375,-34.1796875
71513,-44.43359375,-27.34375,-36.1328125,-26.85546875
71516,-30.2734375,-21.484375,-33.69140625,-17.578125
71520,-32.2265625,-13.18359375,-27.34375,-24.90234375
71524,-34.1796875,-17.578125,-20.01953125,-26.3671875
71528,-38.0859375,-29.296875,-17.08984375,-19.53125
71531,-42.48046875,-32.2265625,-27.34375,-10.7421875
71535,-36.1328125,-31.25,-37.109375,-5.859375
71540,-30.2734375,-27.34375,-30.2734375,-20.5078125
71543,-32.2265625,-29.78515625,-35.15625,-29.296875
71547,-36.62109375,-32.71484375,-39.0625,-28.80859375
71552,-38.57421875,-30.2734375,-46.38671875,-16.11328125
71555,-32.2265625,-28.3203125,-54.19921875,-13.671875
71560,-32.71484375,-30.76171875,-45.8984375,-20.99609375
71564,-46.38671875,-33.69140625,-39.0625,-35.15625
71568,-53.7109375,-36.1328125,-37.109375,-40.52734375
71571,-39.55078125,-27.34375,-31.25,-20.5078125
71576,-29.296875,-18.06640625,-30.2734375,-21.484375
71580,-22.94921875,-6.8359375,-36.1328125,-40.0390625
71583,-25.390625,7.8125,-36.1328125,-43.9453125
71588,-36.62109375,1.46484375,-33.69140625,-35.15625
71591,-33.203125,-23.4375,-30.76171875,-18.5546875
71597,-29.78515625,-27.34375,-36.62109375,-28.3203125
71599,-38.0859375,-15.13671875,-44.921875,-37.59765625
71604,-46.38671875,-12.6953125,-41.50390625,-35.15625
71607,-46.875,-10.25390625,-37.109375,-32.2265625
71612,-36.1328125,-0.48828125,-33.69140625,-12.20703125
71615,-26.85546875,5.859375,-41.50390625,-7.8125
71620,-26.3671875,-4.39453125,-32.71484375,-14.6484375
71624,-32.2265625,-12.20703125,-21.484375,-12.20703125
71628,-39.55078125,-11.71875,-30.76171875,-20.01953125
71631,-22.94921875,-4.39453125,-34.66796875,-4.39453125
71636,-15.625,1.46484375,-41.9921875,-4.8828125
71640,-19.04296875,-8.30078125,-40.52734375,-15.13671875
71644,-13.18359375,-12.6953125,-27.34375,-1.953125
71648,-17.578125,-10.7421875,-18.5546875,5.859375
71652,-8.7890625,-11.71875,-23.92578125,-7.8125
71655,-0.9765625,-15.625,-26.3671875,-24.4140625
71660,-5.859375,-16.6015625,-25.87890625,-23.4375
71663,-15.625,-24.90234375,-34.66796875,-16.6015625
71667,-22.94921875,-30.76171875,-38.0859375,-9.765625
71671,-24.4140625,-38.57421875,-36.62109375,-13.18359375
71676,-17.08984375,-38.57421875,-32.2265625,-18.5546875
71679,-8.7890625,-34.1796875,-26.3671875,-23.92578125
71684,-9.765625,-42.96875,-29.296875,-10.25390625
71688,-12.20703125,-40.0390625,-27.34375,4.8828125
71691,-6.8359375,-34.1796875,-16.6015625,-7.32421875
71696,-0.48828125,-24.4140625,-6.34765625,-19.53125
71700,-4.39453125,-15.13671875,-10.25390625,-14.16015625
71703,0,-18.06640625,-17.578125,-3.90625
71708,2.44140625,-23.92578125,-14.6484375,7.8125
71712,0.9765625,-27.34375,-19.53125,0.9765625
71715,10.25390625,-18.5546875,-38.57421875,-10.7421875
71720,12.6953125,-15.625,-47.8515625,-8.7890625
71723,6.34765625,-21.97265625,-23.92578125,-1.46484375
71728,-10.25390625,-27.83203125,-5.37109375,-0.48828125
71731,-20.5078125,-27.83203125,-8.7890625,-9.27734375
71736,-0.9765625,-17.08984375,-11.71875,-17.08984375
71740,2.9296875,-11.23046875,-15.13671875,-28.3203125
71743,-9.765625,-12.6953125,-20.01953125,-27.83203125
71748,-14.6484375,-18.06640625,-20.01953125,-11.71875
71752,-21.484375,-19.04296875,-17.578125,-13.671875
71756,-20.01953125,-26.3671875,-22.94921875,-19.04296875
71759,-15.13671875,-38.0859375,-35.15625,-29.78515625
71763,-12.6953125,-39.0625,-39.0625,-32.2265625
71768,-19.53125,-49.8046875,-36.62109375,-14.6484375
71771,-28.80859375,-59.08203125,-38.57421875,-22.4609375
71776,-30.76171875,-62.5,-42.48046875,-41.9921875
71779,-35.64453125,-68.84765625,-41.50390625,-51.7578125
71783,-41.015625,-66.40625,-46.38671875,-53.7109375
71788,-40.52734375,-62.98828125,-55.17578125,-41.015625
71791,-41.9921875,-61.03515625,-56.640625,-30.76171875
71795,-39.55078125,-69.3359375,-58.59375,-42.48046875
71800,-37.109375,-76.171875,-59.5703125,-59.5703125
71804,-42.96875,-72.265625,-55.17578125,-62.98828125
71807,-53.7109375,-67.3828125,-53.7109375,-40.0390625
71812,-54.19921875,-59.5703125,-54.19921875,-26.85546875
71815,-40.0390625,-55.6640625,-53.7109375,-43.9453125
71820,-33.203125,-57.12890625,-61.5234375,-65.91796875
71823,-43.45703125,-58.10546875,-64.453125,-69.3359375
71828,-52.24609375,-60.05859375,-55.17578125,-45.41015625
71831,-58.10546875,-67.87109375,-50.78125,-34.1796875
71836,-34.1796875,-75.1953125,-44.43359375,-32.71484375
71839,-34.1796875,-74.21875,-41.50390625,-27.83203125
71843,-37.59765625,-69.82421875,-51.7578125,-25.390625
71848,-30.2734375,-66.40625,-50.78125,-24.90234375
71851,-29.78515625,-56.640625,-38.57421875,-24.4140625
71856,-32.2265625,-55.17578125,-40.52734375,-31.25
71859,-33.69140625,-61.5234375,-40.0390625,-34.66796875
71863,-32.2265625,-55.17578125,-35.64453125,-46.875
71868,-49.31640625,-42.48046875,-49.8046875,-38.0859375
71871,-44.921875,-36.62109375,-53.22265625,-24.4140625
71875,-18.5546875,-35.64453125,-43.9453125,-35.15625
71879,-25.390625,-35.15625,-48.828125,-36.1328125
71883,-37.109375,-39.55078125,-45.41015625,-40.0390625
71888,-42.96875,-42.48046875,-37.59765625,-37.109375
71891,-43.45703125,-42.96875,-44.921875,-17.578125
71895,-30.76171875,-37.59765625,-46.38671875,-27.34375
71900,-28.3203125,-40.52734375,-42.48046875,-39.55078125
71903,-31.25,-41.9921875,-45.41015625,-36.1328125
71908,-37.59765625,-36.62109375,-51.26953125,-22.94921875
71911,-43.9453125,-35.15625,-44.921875,-20.99609375
71916,-38.57421875,-28.80859375,-39.55078125,-30.2734375
71920,-30.2734375,-25.87890625,-43.45703125,-32.2265625
71924,-27.34375,-25.87890625,-39.0625,-44.921875
71928,-36.1328125,-35.15625,-41.9921875,-42.48046875
71931,-40.0390625,-46.38671875,-37.109375,-21.97265625
71935,-24.4140625,-43.9453125,-24.4140625,-15.625
71940,-17.08984375,-35.64453125,-28.80859375,-18.06640625
71943,-12.20703125,-36.1328125,-33.69140625,-27.34375
71948,-24.4140625,-39.55078125,-29.78515625,-32.71484375
71951,-41.015625,-39.0625,-27.83203125,-24.4140625
71956,-35.64453125,-31.25,-26.3671875,-28.80859375
71959,-29.296875,-28.80859375,-28.3203125,-35.15625
71963,-29.78515625,-29.78515625,-29.296875,-37.59765625
71967,-36.62109375,-29.296875,-23.4375,-35.15625
71972,-13.18359375,-29.296875,-31.25,-14.6484375
71975,-21.484375,-37.109375,-30.76171875,-27.34375
71979,-34.1796875,-43.45703125,-40.52734375,-38.57421875
71984,-39.0625,-34.66796875,-49.8046875,-33.69140625
71988,-24.90234375,-32.71484375,-41.9921875,-18.06640625
71992,-14.6484375,-33.203125,-32.2265625,-2.44140625
71996,-21.97265625,-37.59765625,-25.87890625,-1.953125
71999,-31.25,-43.45703125,-27.83203125,-20.01953125
72004,-34.1796875,-44.921875,-32.71484375,-23.4375
72007,-35.15625,-56.640625,-32.71484375,-9.27734375
72011,-33.203125,-61.03515625,-30.76171875,2.9296875
72016,-24.4140625,-48.828125,-31.73828125,-2.9296875
72019,-27.34375,-40.0390625,-35.64453125,-5.37109375
72024,-36.62109375,-41.50390625,-41.50390625,0
72028,-30.76171875,-40.52734375,-42.48046875,11.23046875
72032,-18.06640625,-48.828125,-34.66796875,3.41796875
72035,-18.5546875,-59.5703125,-37.109375,-7.32421875
72040,-27.34375,-59.5703125,-35.64453125,-18.06640625
72044,-35.15625,-64.94140625,-28.80859375,-4.39453125
72047,-26.3671875,-68.359375,-29.78515625,17.578125
72052,-12.6953125,-66.89453125,-24.90234375,4.39453125
72055,-17.08984375,-64.94140625,-22.4609375,-20.5078125
72059,-21.484375,-60.546875,-23.92578125,-18.5546875
72063,-20.5078125,-50.29296875,-18.5546875,0
72068,-19.04296875,-57.12890625,-13.671875,13.671875
72072,-17.578125,-63.96484375,-13.18359375,2.9296875
72075,-25.87890625,-54.19921875,-18.06640625,-10.25390625
72079,-35.15625,-56.640625,-36.62109375,-11.23046875
72084,-38.0859375,-49.31640625,-26.85546875,-2.44140625
72088,-42.96875,-41.015625,-12.20703125,5.859375
72092,-34.1796875,-39.0625,-9.27734375,-2.44140625
72095,-29.296875,-28.80859375,-0.9765625,-2.44140625
72100,-41.9921875,-31.25,-6.34765625,-5.37109375
72103,-57.6171875,-37.59765625,-9.765625,-7.32421875
72108,-58.10546875,-42.96875,-4.8828125,15.13671875
72111,-45.41015625,-45.8984375,-4.39453125,10.7421875
72115,-49.8046875,-50.78125,-0.48828125,-4.39453125
72119,-55.17578125,-46.875,7.32421875,-11.71875
72124,-66.89453125,-40.0390625,2.9296875,-11.23046875
72127,-78.125,-41.50390625,-6.8359375,9.765625
72131,-62.98828125,-42.48046875,-6.34765625,6.34765625
72136,-58.59375,-30.2734375,-7.8125,-12.20703125
72139,-66.89453125,-20.01953125,-18.06640625,-19.04296875
72144,-76.171875,-12.20703125,-23.4375,-22.4609375
72147,-79.58984375,-9.765625,-20.99609375,-10.25390625
72151,-68.84765625,-18.06640625,-24.4140625,0.9765625
72156,-59.5703125,-20.5078125,-28.80859375,-8.7890625
72159,-64.453125,-21.484375,-25.87890625,-22.94921875
72163,-80.56640625,-28.80859375,-22.4609375,-30.76171875
72168,-81.0546875,-26.85546875,-20.5078125,-16.6015625
72171,-77.1484375,-17.578125,-14.6484375,-10.7421875
72175,-77.63671875,-15.13671875,-20.99609375,-24.90234375
72179,-80.078125,-18.5546875,-20.5078125,-31.73828125
72183,-87.40234375,-18.5546875,-13.18359375,-31.25
72188,-94.7265625,-24.90234375,-10.7421875,-11.23046875
72191,-89.35546875,-29.78515625,-2.44140625,2.44140625
72195,-81.54296875,-21.97265625,3.90625,-14.16015625
72200,-78.61328125,-22.94921875,1.46484375,0.48828125
72203,-61.5234375,-26.85546875,6.8359375,9.765625
72208,-58.10546875,-25.390625,6.8359375,2.9296875
72211,-72.75390625,-27.83203125,2.44140625,9.765625
72216,-68.359375,-22.4609375,8.7890625,6.34765625
72219,-68.359375,-9.765625,13.671875,-0.48828125
72224,-68.84765625,-5.859375,17.08984375,-5.859375
72227,-69.3359375,-3.90625,21.484375,0.9765625
72232,-65.91796875,-5.859375,19.04296875,18.5546875
72235,-48.33984375,-8.30078125,16.11328125,15.13671875
72240,-41.9921875,-6.34765625,12.6953125,-2.9296875
72243,-43.45703125,-6.8359375,-7.32421875,-10.25390625
72248,-48.33984375,-5.37109375,-3.41796875,0.9765625
72252,-40.0390625,-0.9765625,21.97265625,4.39453125
72255,-20.99609375,0.9765625,9.27734375,-9.765625
72260,-25.390625,-7.32421875,0.9765625,-14.16015625
72263,-29.78515625,-6.8359375,-0.48828125,-18.06640625
72267,-25.87890625,-7.32421875,-1.953125,-13.671875
72271,-10.7421875,-0.48828125,-12.20703125,6.34765625
72276,3.41796875,7.32421875,-8.30078125,9.27734375
72279,-12.6953125,5.859375,0.48828125,-5.859375
72284,-31.73828125,5.859375,-2.44140625,-14.16015625
72287,-23.4375,6.8359375,-0.9765625,-18.06640625
72292,-16.11328125,4.39453125,1.953125,-1.953125
72295,-10.7421875,-4.39453125,-2.44140625,3.41796875
72299,-19.53125,-11.71875,-5.37109375,-14.6484375
72304,-24.90234375,-15.625,-7.32421875,-17.08984375
72308,-12.20703125,-25.390625,-16.11328125,-6.8359375
72312,-1.953125,-19.53125,-10.7421875,0
72315,-1.46484375,-18.06640625,0,-4.8828125
72320,-11.71875,-24.90234375,-3.90625,-11.71875
72323,-19.04296875,-17.578125,-4.8828125,-9.765625
72328,-16.11328125,-9.27734375,-1.46484375,2.44140625
72331,-7.32421875,-10.25390625,-7.32421875,-0.48828125
72335,-5.37109375,-11.71875,-7.8125,-14.6484375
72340,-10.7421875,-13.671875,-4.39453125,-13.18359375
72343,-11.71875,-10.25390625,-2.9296875,-10.7421875
72347,0.9765625,6.34765625,9.27734375,5.859375
72351,14.6484375,7.32421875,1.46484375,18.06640625
72355,9.765625,-3.41796875,-0.9765625,8.7890625
72360,0.9765625,-1.953125,11.71875,-13.18359375
72364,0.9765625,0,7.32421875,-21.97265625
72368,6.34765625,4.39453125,5.859375,-4.39453125
72371,20.01953125,13.671875,9.765625,11.71875
72376,28.80859375,8.7890625,5.859375,0.48828125
72380,18.5546875,0,-11.23046875,-3.90625
72383,13.671875,1.953125,-2.9296875,4.39453125
72388,12.6953125,13.18359375,18.06640625,9.765625
72391,20.5078125,23.4375,29.296875,28.3203125
72397,23.92578125,21.97265625,22.94921875,13.671875
72399,15.625,19.53125,14.6484375,2.9296875
72404,4.8828125,22.94921875,20.01953125,6.34765625
72407,1.953125,21.97265625,20.5078125,21.484375
72412,16.6015625,23.4375,10.7421875,21.97265625
72415,20.01953125,26.3671875,8.7890625,11.23046875
72420,19.04296875,27.83203125,15.13671875,-2.9296875
72423,17.08984375,24.90234375,11.71875,-3.41796875
72428,6.8359375,19.53125,10.7421875,21.97265625
72431,6.8359375,25.87890625,6.34765625,14.16015625
72436,15.625,32.71484375,5.37109375,2.44140625
72440,22.94921875,23.4375,20.01953125,13.671875
72444,20.01953125,15.13671875,23.92578125,15.625
72447,14.16015625,13.671875,22.4609375,21.484375
72451,16.11328125,19.04296875,19.53125,25.87890625
72456,20.99609375,21.97265625,16.11328125,16.11328125
72459,16.11328125,17.578125,24.90234375,5.37109375
72464,11.23046875,19.53125,35.64453125,8.30078125
72467,5.859375,23.4375,39.0625,23.4375
72472,3.41796875,21.97265625,38.57421875,20.01953125
72475,2.9296875,19.53125,32.71484375,5.37109375
72479,-9.27734375,10.7421875,25.390625,-2.9296875
72483,-19.04296875,8.30078125,20.99609375,-5.859375
72488,-14.16015625,7.8125,16.11328125,18.06640625
72491,-2.44140625,10.25390625,16.6015625,26.3671875
72497,-2.9296875,2.44140625,13.671875,8.7890625
72499,-12.6953125,-10.7421875,10.25390625,3.41796875
72504,-25.390625,-7.32421875,4.8828125,8.30078125
72507,-29.296875,-13.671875,2.9296875,15.13671875
72512,-22.4609375,-23.4375,-3.41796875,12.6953125
72515,-11.71875,-18.5546875,-6.34765625,10.25390625
72520,4.39453125,-9.27734375,-3.90625,7.8125
72523,1.46484375,-6.8359375,-4.8828125,-4.8828125
72528,-14.16015625,-11.71875,1.953125,-4.39453125
72531,-14.6484375,-27.34375,6.8359375,10.7421875
72536,-7.8125,-37.59765625,-0.48828125,9.765625
72539,-9.765625,-37.109375,-3.41796875,-9.27734375
72544,-13.671875,-33.69140625,-4.39453125,-19.04296875
72547,-18.5546875,-31.25,-0.48828125,-4.8828125
72552,-10.25390625,-29.78515625,6.34765625,11.23046875
72555,5.37109375,-26.85546875,11.23046875,13.671875
72560,11.23046875,-15.13671875,19.04296875,4.8828125
72564,6.34765625,-9.27734375,10.25390625,-11.71875
72568,0.9765625,-9.765625,3.90625,-14.6484375
72571,-6.34765625,-11.23046875,0,-1.46484375
72576,-4.39453125,-15.13671875,-6.8359375,-0.48828125
72580,-1.46484375,-15.13671875,-9.27734375,-5.859375
72583,-8.30078125,-10.7421875,-8.7890625,-17.578125
72588,-16.11328125,3.41796875,-9.27734375,-20.01953125
72591,-21.484375,4.8828125,-6.34765625,0.48828125
72596,-7.32421875,0.9765625,-6.8359375,4.8828125
72599,2.44140625,-3.41796875,-11.23046875,-3.90625
72604,-4.8828125,-9.765625,-7.32421875,-5.859375
72607,-4.8828125,-5.37109375,-16.11328125,-5.37109375
72611,0,-2.9296875,-16.6015625,10.25390625
72615,13.671875,2.44140625,6.34765625,3.90625
72620,17.578125,7.32421875,8.7890625,0.48828125
72623,14.6484375,6.34765625,-1.46484375,-0.48828125
72627,16.6015625,6.8359375,-0.48828125,-3.41796875
72632,8.30078125,1.46484375,-5.37109375,10.7421875
72635,21.97265625,-1.953125,-1.953125,7.8125
72640,24.90234375,-3.41796875,1.46484375,7.32421875
72643,21.97265625,-2.44140625,1.953125,11.23046875
72648,15.13671875,-5.37109375,-3.90625,5.37109375
72651,20.99609375,-9.27734375,-4.8828125,17.08984375
72656,29.78515625,-12.20703125,-7.8125,22.4609375
72660,28.3203125,-15.13671875,-8.30078125,17.08984375
72663,21.97265625,-24.90234375,-1.46484375,8.30078125
72668,17.08984375,-29.296875,4.8828125,4.8828125
72672,22.4609375,-23.4375,0.48828125,21.97265625
72675,22.94921875,-29.78515625,-8.7890625,21.484375
72680,19.04296875,-28.80859375,-6.34765625,6.8359375
72683,10.25390625,-16.11328125,-2.9296875,5.859375
72687,0,-22.94921875,-12.20703125,2.44140625
72692,7.8125,-25.390625,-17.08984375,8.30078125
72695,27.34375,-22.4609375,-5.37109375,19.53125
72700,25.390625,-21.484375,2.44140625,4.39453125
72704,13.18359375,-22.94921875,2.44140625,-6.8359375
72708,6.8359375,-18.5546875,-2.9296875,-17.578125
72712,5.859375,-18.5546875,-8.30078125,-20.99609375
72715,14.6484375,-21.97265625,0,-2.44140625
72719,5.37109375,-15.625,-0.9765625,-13.671875
72724,-28.3203125,-20.99609375,-0.9765625,-65.4296875
72727,-44.43359375,-33.69140625,5.859375,-67.3828125
72731,-51.26953125,-29.78515625,0.9765625,-63.96484375
72736,-58.59375,-17.578125,-5.859375,-89.35546875
72740,-76.66015625,-11.71875,4.39453125,-115.72265625
72744,-97.16796875,-13.671875,17.578125,-125
72748,-107.421875,-11.23046875,19.53125,-121.58203125
72751,-90.8203125,-4.8828125,15.625,-108.3984375
72756,-83.984375,-3.41796875,9.27734375,-116.2109375
72759,-93.75,-5.37109375,-0.9765625,-123.53515625
72763,-93.26171875,-5.37109375,1.46484375,-91.30859375
72768,-96.19140625,-3.90625,10.25390625,-84.47265625
72771,-83.49609375,-12.20703125,12.20703125,-87.40234375
72775,-63.4765625,-18.5546875,9.765625,-78.125
72779,-62.01171875,-16.6015625,6.34765625,-58.59375
72783,-57.6171875,-20.99609375,4.8828125,-32.2265625
72788,-48.33984375,-25.390625,4.39453125,-17.08984375
72791,-34.66796875,-20.99609375,0.9765625,-20.01953125
72796,-16.6015625,-22.94921875,1.46484375,-16.6015625
72799,-9.27734375,-19.04296875,0.9765625,-2.44140625
72804,-5.37109375,-21.484375,-3.90625,11.23046875
72807,-0.9765625,-30.76171875,-2.9296875,15.625
72812,6.34765625,-22.4609375,-2.44140625,8.7890625
72815,14.6484375,-18.5546875,0.48828125,9.27734375
72820,20.5078125,-20.01953125,1.953125,2.9296875
72823,22.94921875,-12.20703125,0.9765625,12.20703125
72828,18.06640625,-3.41796875,-2.44140625,25.390625
72831,21.484375,-3.41796875,-17.08984375,23.4375
72835,33.69140625,-0.9765625,-15.625,21.97265625
72840,35.15625,4.39453125,-11.71875,10.7421875
72843,28.80859375,-4.8828125,-11.23046875,23.4375
72848,21.97265625,-12.6953125,-1.46484375,28.3203125
72852,24.4140625,-1.953125,2.9296875,17.08984375
72855,28.80859375,1.953125,1.46484375,22.4609375
72860,34.1796875,-11.71875,-6.34765625,23.4375
72863,35.64453125,-13.18359375,-17.578125,31.73828125
72868,30.2734375,-4.39453125,-27.34375,38.0859375
72871,31.73828125,-1.953125,-19.53125,21.97265625
72876,32.2265625,-4.39453125,-9.27734375,13.671875
72879,30.76171875,-15.13671875,-4.39453125,16.11328125
72883,30.76171875,-20.99609375,-7.32421875,32.71484375
72888,20.99609375,-12.20703125,-10.7421875,41.015625
72891,32.2265625,-10.7421875,-10.7421875,38.57421875
72895,43.45703125,-14.6484375,-22.94921875,32.71484375
72899,36.62109375,-11.23046875,-23.4375,26.3671875
72904,35.15625,-8.7890625,-20.01953125,30.2734375
72907,34.1796875,-3.90625,-20.99609375,37.59765625
72911,38.0859375,1.953125,-15.625,29.296875
72916,45.41015625,2.9296875,-3.90625,20.99609375
72919,41.9921875,0.9765625,0.9765625,16.11328125
72924,25.87890625,-6.8359375,-10.25390625,23.92578125
72928,17.08984375,-7.32421875,-17.08984375,47.36328125
72931,13.671875,-3.41796875,-20.01953125,47.36328125
72936,25.87890625,1.953125,-22.94921875,31.73828125
72940,37.59765625,12.20703125,-23.92578125,17.578125
72944,30.2734375,17.578125,-26.3671875,13.18359375
72948,14.6484375,5.37109375,-41.50390625,33.69140625
72951,12.6953125,8.30078125,-42.96875,37.109375
72956,28.3203125,15.625,-20.99609375,21.97265625
72960,19.53125,7.32421875,-20.99609375,13.671875
72963,4.8828125,-6.34765625,-28.80859375,17.578125
72967,0.48828125,-14.6484375,-36.62109375,33.203125
72971,-10.25390625,-21.97265625,-43.45703125,40.0390625
72975,1.46484375,-16.6015625,-42.48046875,26.3671875
72979,11.71875,-4.39453125,-43.9453125,10.7421875
72984,9.27734375,-2.44140625,-45.41015625,13.671875
72988,-2.9296875,-9.27734375,-41.015625,27.34375
72991,-18.06640625,-20.99609375,-44.921875,18.06640625
72995,-8.7890625,-22.94921875,-43.45703125,6.34765625
73000,0.9765625,-18.5546875,-29.78515625,4.8828125
73003,0.48828125,-14.6484375,-27.83203125,0.9765625
73008,-20.01953125,-20.5078125,-29.78515625,10.25390625
73011,-9.765625,-15.625,-38.0859375,24.4140625
73016,-3.41796875,-10.7421875,-41.50390625,12.6953125
73019,-1.953125,-20.99609375,-24.90234375,-11.71875
73024,-11.23046875,-17.08984375,-12.6953125,-12.20703125
